DEPT,SP,NEUT,GR,CALI,̂,LLD
3292.0,38.00577193,2.6158072,22.02201751,0.26214638,404.92501958,
3292.2,37.8002859,2.63281339,22.07373786,0.26164626,402.6639246,
3292.4,37.72295397,2.70612069,22.00745012,0.25988428,401.72664455,
3292.6,37.71984234,2.79192173,21.93058797,0.25764353,401.08302345,
3292.8,37.67977953,2.86132836,21.85615465,0.25479852,399.08771127,
3293.0,37.50472842,2.91291579,21.69993587,0.25140276,393.81765052,
3293.2,37.1853358,2.9574165,21.37569064,0.2480796,384.87715718,
3293.4,36.80268059,2.99686847,20.91415257,0.24466843,375.11429668,
3293.6,36.44929612,3.02195424,20.47677501,0.23927928,369.57478636,
3293.8,36.14679077,3.02604193,20.23322553,0.23023731,371.86072953,
3294.0,35.85407814,3.0165916,20.23676392,0.21920503,380.42665172,
3294.2,35.54641194,3.00918887,20.43163223,0.21129792,389.55020369,
3294.4,35.27757931,3.01263407,20.74708495,0.21098601,395.07923368,
3294.6,35.15165364,3.02256204,21.13454083,0.21787515,399.09755783,
3294.8,35.23039186,3.03014097,21.50130052,0.22707956,407.39009934,
3295.0,35.47599423,3.0348378,21.67139737,0.23382962,421.25418683,
3295.2,35.77933279,3.04617454,21.4950719,0.23734985,432.80854303,
3295.4,36.03587873,3.07098511,21.01519959,0.24026876,430.6709287,
3295.6,36.18451146,3.10003182,20.47777205,0.24498727,411.35250091,
3295.8,36.19130777,3.1131902,20.12444723,0.25100702,384.6107738,
3296.0,36.03038897,3.10076459,19.97798202,0.25576784,366.48710799,
3296.2,35.70200029,3.07667443,19.86711905,0.25742699,366.70822895,
3296.4,35.25800539,3.06391422,19.67503601,0.25666936,382.32547995,
3296.6,34.79016887,3.06359573,19.52551364,0.25617755,402.24546212,
3296.8,34.37836871,3.04705228,19.67940296,0.25836118,416.64431904,
3297.0,34.06034178,2.98519799,20.24302562,0.26364389,422.50844432,
3297.2,33.84744926,2.88594644,21.00397419,0.27060802,422.38179006,
3297.4,33.7451419,2.79490721,21.57443412,0.27702163,420.50857723,
3297.6,33.73539464,2.75517749,21.70171493,0.28023072,420.16468869,
3297.8,33.76069235,2.77154315,21.43800483,0.27737153,422.79040551,
3298.0,33.75393964,2.81511051,21.03018899,0.26753837,427.82047502,
3298.2,33.70862923,2.85694105,20.67473104,0.2550383,433.0830386,
3298.4,33.70864448,2.88703144,20.39030559,0.24920824,436.09314127,
3298.6,33.86461199,2.90207829,20.09996302,0.25792497,435.48446943,
3298.8,34.21175574,2.8906784,19.78669901,0.2793865,431.57173883,
3299.0,34.67153784,2.84277961,19.53607915,0.30135681,425.87741232,
3299.2,35.10665939,2.76951561,19.44366911,0.31061262,420.28000766,
3299.4,35.41059302,2.70292503,19.51785233,0.30384073,415.93700374,
3299.6,35.53725604,2.6721459,19.68150497,0.28890565,412.68804309,
3299.8,35.47157193,2.68568243,19.84906741,0.27583786,409.28039202,
3300.0,35.20751122,2.73833641,19.97960222,0.2677763,404.336557,
3300.2,34.76781434,2.82576875,20.0602794,0.26118426,397.73398396,
3300.4,34.22895847,2.9423934,20.06285797,0.25289901,390.41030291,
3300.6,33.6914286,3.0681132,19.94133758,0.24465397,382.9750574,
3300.8,33.21419242,3.16868775,19.67614357,0.24040584,374.87389471,
3301.0,32.79151826,3.21745943,19.32454615,0.24093695,365.6266156,
3301.2,32.38822014,3.21522392,19.02015298,0.24273509,356.92407881,
3301.4,31.97924675,3.18518905,18.90596012,0.2420258,352.64430491,
3301.6,31.55499726,3.14999386,19.0434776,0.23869621,355.77835544,
3301.8,31.10588525,3.11736642,19.37138665,0.23581745,365.15249967,
3302.0,30.62710901,3.08662302,19.75669995,0.23594778,375.70983615,
3302.2,30.13658397,3.06076604,20.09801028,0.2384047,382.52222666,
3302.4,29.66890815,3.04492559,20.38242218,0.24022365,384.47446173,
3302.6,29.24084747,3.03338337,20.64264602,0.23933829,384.24244294,
3302.8,28.82783129,3.00625277,20.86961924,0.23655327,385.09221434,
3303.0,28.39298446,2.94386892,20.98756066,0.23501451,388.06775266,
3303.2,27.93878246,2.84776516,20.9231501,0.23800171,391.90722062,
3303.4,27.5191762,2.74327155,20.69085962,0.24670152,394.97762654,
3303.6,27.21256282,2.65995392,20.40277664,0.25927307,396.58277666,
3303.8,27.09001527,2.60866774,20.1900351,0.27167395,396.8009635,
3304.0,27.20510555,2.5777575,20.11541768,0.2796402,395.54395228,
3304.2,27.58702935,2.55354182,20.14788418,0.28084622,392.29729769,
3304.4,28.21115203,2.53725725,20.21243111,0.27591586,386.97099652,
3304.6,28.9829028,2.54212444,20.26165669,0.26767026,380.74546506,
3304.8,29.76483087,2.57445266,20.31192749,0.25941197,375.50710455,
3305.0,30.44287618,2.62180841,20.41760629,0.25370456,371.84478671,
3305.2,30.96654461,2.66363856,20.62089098,0.25175094,367.90520778,
3305.4,31.32591599,2.69060477,20.9304869,0.25324164,361.30349368,
3305.6,31.49617705,2.70859286,21.33463438,0.25623109,353.16307052,
3305.8,31.43405277,2.72512901,21.81152264,0.25789168,349.92462028,
3306.0,31.13597947,2.73942206,22.30820008,0.25655503,359.60313501,
3306.2,30.69332249,2.75222185,22.70482754,0.25315553,384.47704161,
3306.4,30.25239804,2.78079338,22.81045471,0.24987649,416.88851924,
3306.6,29.90405715,2.85226943,22.43035238,0.24749669,442.92693063,
3306.8,29.62647315,2.97477389,21.48908926,0.24519631,451.66017496,
3307.0,29.3665721,3.11677161,20.14731309,0.2437424,442.46148135,
3307.2,29.17092569,3.22325243,18.80517453,0.24759162,424.86713023,
3307.4,29.19791934,3.25730964,17.93664642,0.26136274,411.77440204,
3307.6,29.56928775,3.22594291,17.82667078,0.28339502,411.43119248,
3307.8,30.22017276,3.16651395,18.39895098,0.30421746,423.61113277,
3308.0,30.93313883,3.11284124,19.28686896,0.31343227,441.34761223,
3308.2,31.5199742,3.07638943,20.11512555,0.3086385,456.30069318,
3308.4,31.95908275,3.05309289,20.75860512,0.29698526,463.89844884,
3308.6,32.36045226,3.03603425,21.35248317,0.28784966,464.94829055,
3308.8,32.83505124,3.01786043,22.06336305,0.28467669,463.1586857,
3309.0,33.41116719,2.98760051,22.85911603,0.28421275,461.34982665,
3309.2,34.04345918,2.93667923,23.49011668,0.28205502,460.07343018,
3309.4,34.65490348,2.86908228,23.67524949,0.27727435,459.32572868,
3309.6,35.18444605,2.80142156,23.30854545,0.27184201,459.94191848,
3309.8,35.63526256,2.75086084,22.52976545,0.26734868,462.01660322,
3310.0,36.09500275,2.72388115,21.64915677,0.26365069,462.13606199,
3310.2,36.66882764,2.71451053,20.98676637,0.26017631,454.43133606,
3310.4,37.36537437,2.70838193,20.72461228,0.2570042,436.03591289,
3310.6,38.05846275,2.69148777,20.85559257,0.25439094,411.69115241,
3310.8,38.60889171,2.65985883,21.2453301,0.25190588,391.70967832,
3311.0,39.02383481,2.62631745,21.74643221,0.24862843,384.21254158,
3311.2,39.45729496,2.61606009,22.26158061,0.24440373,389.11924741,
3311.4,40.02619346,2.64729741,22.71827258,0.24074358,399.59010973,
3311.6,40.64241453,2.71216264,23.06105598,0.23970733,408.64272787,
3311.8,41.06377451,2.77867629,23.33688292,0.24155723,414.42741201,
3312.0,41.1274064,2.81547709,23.73285986,0.24341176,419.64140603,
3312.2,40.93112708,2.81731011,24.39524648,0.24089788,427.47457916,
3312.4,40.77247944,2.80938342,25.13327313,0.23226444,438.70267209,
3312.6,40.90861289,2.82921974,25.3875915,0.22142426,451.88873596,
3312.8,41.37612726,2.89883992,24.65004901,0.21654103,464.80327867,
3313.0,42.03866524,3.0017828,22.98629584,0.2243362,475.341123,
3313.2,42.77899699,3.08236849,21.09298106,0.24449367,481.56797323,
3313.4,43.60281144,3.07636591,19.79615008,0.26919293,482.36393283,
3313.6,44.5544533,2.96102365,19.48878717,0.28831797,478.25785022,
3313.8,45.56313996,2.78457142,20.02148957,0.29612315,471.26782533,
3314.0,46.43368519,2.63834841,21.00756904,0.29397525,463.62744638,
3314.2,47.00578121,2.58698074,22.11184757,0.28750038,456.47716903,
3314.4,47.30106184,2.62165056,23.0798171,0.28147755,449.14915752,
3314.6,47.46901352,2.67962411,23.67260658,0.27702646,439.15331231,
3314.8,47.60296113,2.7084397,23.73505852,0.27262288,423.98974475,
3315.0,47.64607136,2.70732067,23.33113606,0.26678901,404.4180113,
3315.2,47.48608201,2.71071265,22.72712115,0.25955617,386.58024431,
3315.4,47.09229291,2.74001886,22.18947478,0.25185856,379.21740552,
3315.6,46.53020454,2.78040394,21.81519939,0.24441528,386.33089789,
3315.8,45.87353251,2.79773064,21.55303817,0.23760033,402.37445981,
3316.0,45.1611681,2.7718918,21.33566001,0.23234147,416.19171723,
3316.2,44.43176492,2.7139871,21.14783611,0.23075492,421.34087987,
3316.4,43.74407221,2.65879908,20.99970672,0.2354859,421.03027884,
3316.6,43.11335758,2.64366002,20.87092168,0.24789621,421.85387285,
3316.8,42.4615052,2.68688316,20.70393024,0.26616755,423.65102679,
3317.0,41.69324403,2.77697782,20.45410788,0.28526452,418.20393937,
3317.2,40.85434709,2.87748862,20.13913106,0.29929815,399.44882399,
3317.4,40.1778042,2.94249692,19.85539871,0.30463016,373.46850196,
3317.6,39.93182493,2.93670178,19.75776634,0.30130596,355.74412228,
3317.8,40.19686337,2.85245072,20.00608894,0.29217803,357.28847838,
3318.0,40.7946275,2.71727783,20.68630504,0.2814054,373.93746512,
3318.2,41.43030266,2.58470627,21.73657028,0.27336365,389.7946288,
3318.4,41.88815879,2.50703033,22.9268982,0.27061714,391.2733256,
3318.6,42.10719812,2.50496867,23.92533679,0.27101472,378.08575843,
3318.8,42.11463211,2.55588413,24.43104032,0.26800889,361.68495597,
3319.0,41.93879114,2.61298704,24.30240515,0.25711835,354.15017981,
3319.2,41.59135395,2.63925085,23.62003834,0.24370593,358.28883025,
3319.4,41.10833347,2.62815864,22.66497919,0.24114335,367.15222245,
3319.6,40.57763173,2.60023875,21.80378836,0.25810542,371.22012514,
3319.8,40.11305281,2.58445815,21.32172318,0.28753001,366.40109132,
3320.0,39.80389063,2.59926724,21.30044527,0.31062926,356.4972209,
3320.2,39.67499131,2.64157642,21.63600955,0.31364593,349.42795158,
3320.4,39.6711153,2.68972685,22.172807,0.29944315,351.01744991,
3320.6,39.65924528,2.72360915,22.7987583,0.28160257,361.14660165,
3320.8,39.48244391,2.75079419,23.40142275,0.26868073,374.81293871,
3321.0,39.05618634,2.8063184,23.77064322,0.25768512,386.45560555,
3321.2,38.4354996,2.91492164,23.63366795,0.24303939,393.90242718,
3321.4,37.76975128,3.05107806,22.8527006,0.22842563,398.96156313,
3321.6,37.17187261,3.14911335,21.59656394,0.22593638,404.29354292,
3321.8,36.62885173,3.16140397,20.27542708,0.24258783,409.9399836,
3322.0,36.04726192,3.10473011,19.2748026,0.26957925,413.07093717,
3322.2,35.38920513,3.03890986,18.73980393,0.28738349,411.08071313,
3322.4,34.75069204,3.00189275,18.58758816,0.28315637,404.47830673,
3322.6,34.29767928,2.97496862,18.66356118,0.26364166,397.40572336,
3322.8,34.13859557,2.91504893,18.85666977,0.25013757,395.08163543,
3323.0,34.24242221,2.81144148,19.09559834,0.25930773,400.15133174,
3323.2,34.45599011,2.70135208,19.31740414,0.28778458,410.18645915,
3323.4,34.59501493,2.63243676,19.49056869,0.31552053,418.34582292,
3323.6,34.55347694,2.61928295,19.67057336,0.32421047,417.60485287,
3323.8,34.37276081,2.63834146,19.98840994,0.31247758,406.1219931,
3324.0,34.21672468,2.65545972,20.54044597,0.29402406,389.06728617,
3324.2,34.24829648,2.6523688,21.26913914,0.28293117,374.4864551,
3324.4,34.49005912,2.63242793,21.96737956,0.28209974,366.62878361,
3324.6,34.80190068,2.61099173,22.44308948,0.28467773,363.04483396,
3324.8,34.99744785,2.60325823,22.69960321,0.28381005,358.68489921,
3325.0,34.99081654,2.61573097,22.91275318,0.27882586,352.36779967,
3325.2,34.83304187,2.64256307,23.19398768,0.27290918,348.50772134,
3325.4,34.640481,2.67024924,23.38520941,0.26760825,352.31927426,
3325.6,34.50542595,2.68909683,23.15619835,0.26195297,363.99456267,
3325.8,34.4669947,2.7005964,22.35559582,0.25580475,378.10559433,
3326.0,34.52952018,2.71302257,21.24016414,0.2518527,388.56611278,
3326.2,34.67993419,2.73213623,20.30978396,0.25260731,393.40829533,
3326.4,34.89589216,2.75795338,19.90286376,0.25630767,394.80434715,
3326.6,35.15742193,2.78733526,19.96733116,0.25835748,395.64984589,
3326.8,35.45671726,2.81660499,20.21282719,0.25785073,396.91697962,
3327.0,35.78361135,2.84284245,20.41835231,0.26143048,397.71225742,
3327.2,36.10682637,2.86539367,20.54454457,0.27691577,396.68939406,
3327.4,36.386891,2.88891107,20.5927538,0.30259678,392.86923525,
3327.6,36.61718789,2.91907225,20.48235357,0.32474485,385.41438177,
3327.8,36.83407922,2.95183487,20.14717393,0.32858154,374.3578983,
3328.0,37.05924718,2.96989402,19.7131154,0.31263431,361.82443208,
3328.2,37.23518844,2.95615705,19.47914004,0.29045776,352.06340646,
3328.4,37.24800556,2.90952405,19.65463653,0.2772588,349.13259057,
3328.6,37.03958907,2.84859032,20.13228779,0.27569819,353.88541595,
3328.8,36.68774411,2.79805996,20.5696761,0.27644239,363.55202393,
3329.0,36.35173172,2.77723766,20.70838601,0.27189702,374.16748347,
3329.2,36.1391166,2.79878712,20.58581278,0.26619877,383.62680113,
3329.4,36.03929723,2.86553435,20.41327296,0.26936123,392.09401552,
3329.6,35.97595861,2.96384096,20.28963317,0.28343254,399.75092345,
3329.8,35.89565955,3.06375897,20.09907294,0.29834573,405.23444847,
3330.0,35.79477995,3.13420041,19.71474689,0.30304003,406.7709843,
3330.2,35.68522953,3.15919604,19.24499585,0.29830389,404.46646018,
3330.4,35.55898568,3.13700278,19.00975585,0.29541082,400.44432297,
3330.6,35.39004087,3.07184333,19.25327206,0.30238752,396.40875051,
3330.8,35.14911117,2.98010856,19.91261954,0.31451546,391.83442523,
3331.0,34.81288934,2.90218219,20.68836498,0.31976224,385.46842032,
3331.2,34.37762335,2.88669557,21.31808905,0.31211302,378.53441832,
3331.4,33.89035671,2.94247187,21.75200323,0.29700736,375.36190314,
3331.6,33.45279032,3.01250035,22.08413023,0.28409427,379.96996743,
3331.8,33.16631889,3.01553476,22.37285088,0.27784438,392.00772164,
3332.0,33.04747354,2.92394895,22.56218958,0.27635114,406.28846358,
3332.2,33.00773135,2.79489213,22.56694696,0.27688164,416.34407506,
3332.4,32.93926068,2.71738404,22.39327476,0.27939676,418.7978032,
3332.6,32.81485983,2.73166536,22.15317005,0.28442876,414.89152252,
3332.8,32.69254675,2.80238428,21.9837795,0.29008958,408.49220529,
3333.0,32.62134928,2.86070949,21.97017323,0.29240078,402.92063223,
3333.2,32.56360043,2.86158639,22.14418042,0.28813365,399.09659323,
3333.4,32.4288734,2.80709874,22.51789606,0.2773226,395.99649851,
3333.6,32.1727385,2.73185477,23.06945448,0.26348033,392.38831932,
3333.8,31.84076195,2.67714352,23.66458559,0.25234574,388.02768401,
3334.0,31.5112202,2.66856317,24.02833393,0.24891523,383.42995792,
3334.2,31.21656479,2.70107003,23.87945877,0.25360235,378.79803208,
3334.4,30.93182642,2.73941675,23.17489735,0.26099055,373.63141492,
3334.6,30.62636742,2.74233734,22.24241438,0.26349233,367.86135839,
3334.8,30.3022064,2.69365806,21.61770455,0.25791024,363.22013259,
3335.0,29.97858967,2.6165111,21.66894209,0.24855288,362.74598618,
3335.2,29.66817838,2.55357751,22.3265524,0.24311738,368.62077367,
3335.4,29.39348566,2.53358861,23.15322341,0.24549171,380.06195557,
3335.6,29.21542343,2.55550303,23.66909143,0.25291482,393.67910661,
3335.8,29.21522318,2.59686525,23.63481662,0.25996203,405.90574374,
3336.0,29.43173508,2.63491974,23.10970662,0.26432701,414.99787341,
3336.2,29.82201592,2.6602204,22.34357253,0.26794619,420.94651633,
3336.4,30.28939477,2.67653278,21.64365063,0.27297869,423.83124667,
3336.6,30.7457524,2.69248627,21.26095076,0.27866216,422.97064534,
3336.8,31.14092187,2.71391345,21.28277385,0.28257935,417.90363129,
3337.0,31.45036923,2.7431063,21.57230573,0.28426285,409.87937468,
3337.2,31.65851212,2.78112405,21.84457847,0.28603542,401.74436496,
3337.4,31.76682305,2.82753359,21.86064697,0.28968199,395.79923053,
3337.6,31.80171564,2.87740202,21.59031466,0.29300044,391.90041136,
3337.8,31.80100614,2.91927754,21.20300313,0.29086013,388.117088,
3338.0,31.78623582,2.9408126,20.90890707,0.28003804,383.52158869,
3338.2,31.7507645,2.93870804,20.80478045,0.26324767,380.08309218,
3338.4,31.67183556,2.92119107,20.82895855,0.2477989,381.25207139,
3338.6,31.53816392,2.90049308,20.83196462,0.2405942,388.48596106,
3338.8,31.37906739,2.88394432,20.71477064,0.24375047,399.43874856,
3339.0,31.27239907,2.8743707,20.54845972,0.25425746,409.92238828,
3339.2,31.30917523,2.87752641,20.55469129,0.26723707,417.70559214,
3339.4,31.52955527,2.90309852,20.89659604,0.27888895,424.25691435,
3339.6,31.89012948,2.95454238,21.43823073,0.2875487,432.57971824,
3339.8,32.3033701,3.02020742,21.75404209,0.29372894,443.64292103,
3340.0,32.71140814,3.07787999,21.4896519,0.29996389,455.04079284,
3340.2,33.11285936,3.11125433,20.76875691,0.30945621,462.98168418,
3340.4,33.52333174,3.11927567,20.17992306,0.32262313,465.35118677,
3340.6,33.93647794,3.11156372,20.25037109,0.3344572,462.90720492,
3340.8,34.33759194,3.09788864,20.89245853,0.33670426,458.04154046,
3341.0,34.73278869,3.08357208,21.4191753,0.32512074,452.81810014,
3341.2,35.13840642,3.0720598,21.16788259,0.30499149,448.11380862,
3341.4,35.5460717,3.06663542,20.11929081,0.28844433,444.13205375,
3341.6,35.92549761,3.0666965,18.90163328,0.28453869,441.26888158,
3341.8,36.26688998,3.0627854,18.2071393,0.29150177,440.23262663,
3342.0,36.60458766,3.04165667,18.23926161,0.29903706,441.18793791,
3342.2,36.98078502,2.99915792,18.68110631,0.29872161,442.84018036,
3342.4,37.39665598,2.94941334,19.09882906,0.29178695,442.57505351,
3342.6,37.81523431,2.91903961,19.3067811,0.28636826,438.12904077,
3342.8,38.20709928,2.93021146,19.38740941,0.28734906,429.52115027,
3343.0,38.58038972,2.98458736,19.46294561,0.29049249,419.52207147,
3343.2,38.96795752,3.0588029,19.51541361,0.28723276,411.98049354,
3343.4,39.39729521,3.11303441,19.41782639,0.27479064,409.24053226,
3343.6,39.87020833,3.10862003,19.11247935,0.25998487,410.82731881,
3343.8,40.34856114,3.03094915,18.74603008,0.25249651,414.13183473,
3344.0,40.75887994,2.90496245,18.62913723,0.25514921,416.20478252,
3344.2,41.03536968,2.7856097,19.02169284,0.26171916,415.18476561,
3344.4,41.178252,2.72218099,19.90610433,0.26425235,410.84802009,
3344.6,41.25078007,2.72612983,20.96172451,0.26124061,404.57477975,
3344.8,41.30629358,2.77139303,21.79406601,0.25779308,398.94667995,
3345.0,41.32434424,2.82659669,22.21450813,0.25892353,396.54793394,
3345.2,41.2409499,2.88203552,22.31351836,0.26384384,398.23732045,
3345.4,41.02313516,2.94537537,22.28122152,0.26721564,402.21457237,
3345.6,40.69173944,3.01978277,22.16646624,0.26510026,404.9603544,
3345.8,40.27580869,3.09363687,21.82163302,0.25867992,403.81476683,
3346.0,39.78115203,3.14970168,21.07773047,0.25248997,399.22496216,
3346.2,39.21087047,3.17472712,19.98034708,0.24970971,394.72104754,
3346.4,38.59561487,3.15938115,18.85440825,0.24955682,394.21212384,
3346.6,37.98064165,3.10318289,18.12017195,0.24899823,398.77351191,
3346.8,37.38873841,3.02557599,18.00251872,0.24652807,405.59665362,
3347.0,36.8098191,2.9658312,18.37707295,0.24415503,410.10688817,
3347.2,36.22227148,2.95830091,18.88196836,0.24542592,409.38952936,
3347.4,35.60620488,3.00300571,19.18858367,0.25192766,404.12202814,
3347.6,34.94701521,3.0651597,19.19226123,0.26159174,397.58311551,
3347.8,34.26736344,3.10431842,18.99984654,0.27025324,393.01964066,
3348.0,33.67741815,3.0993009,18.8051888,0.27471809,391.6628442,
3348.2,33.35347427,3.04723433,18.78828159,0.27465887,392.64853988,
3348.4,33.41589558,2.95278473,19.07318325,0.2722384,394.2781852,
3348.6,33.81131771,2.82978097,19.67536959,0.27039164,395.32494341,
3348.8,34.34039288,2.70964536,20.4280504,0.27120921,395.66563152,
3349.0,34.8245334,2.63200453,21.00371795,0.27512885,396.16380019,
3349.2,35.2286521,2.61757451,21.10772586,0.28094924,398.04055614,
3349.4,35.62348321,2.65090492,20.72338369,0.28648131,401.87029837,
3349.6,36.0598155,2.69637317,20.18252758,0.28949815,406.72823967,
3349.8,36.50903276,2.72980396,19.93718486,0.28881508,410.22622121,
3350.0,36.92282951,2.75254149,20.19891027,0.28484707,409.7867413,
3350.2,37.3068191,2.77716901,20.75108828,0.27944852,404.13462189,
3350.4,37.70642753,2.80739219,21.13652691,0.2749922,393.55261296,
3350.6,38.11957505,2.83613785,21.07074866,0.2730911,378.98468658,
3350.8,38.45019853,2.85669287,20.69516869,0.27379798,361.4737608,
3351.0,38.56541383,2.87005572,20.42088041,0.27543219,342.77909064,
3351.2,38.40550327,2.87870937,20.51847168,0.27564029,326.23523001,
3351.4,38.02950412,2.88116639,20.87600721,0.27316755,315.9077994,
3351.6,37.56982699,2.87666074,21.16799315,0.26896888,314.0067728,
3351.8,37.14610947,2.87313016,21.23170618,0.26521761,319.13781797,
3352.0,36.82158321,2.88501012,21.23684821,0.26282577,327.42490888,
3352.2,36.61416062,2.91988573,21.47826197,0.2602117,335.54852301,
3352.4,36.51821431,2.96929779,22.01576988,0.25562521,342.42505239,
3352.6,36.50203414,3.01289735,22.5458094,0.25097473,348.34537229,
3352.8,36.50919042,3.03152335,22.62729438,0.25277809,353.35111685,
3353.0,36.49688679,3.01653179,22.08167811,0.26777525,357.1792462,
3353.2,36.47801851,2.97133831,21.20214073,0.29649023,360.50989888,
3353.4,36.51115544,2.90878436,20.57487418,0.33093249,365.17517902,
3353.6,36.63945361,2.84711473,20.63870928,0.35902483,372.4813028,
3353.8,36.85312982,2.80375952,21.33533182,0.3724101,381.70010812,
3354.0,37.11951859,2.78759748,22.14117203,0.3712489,390.65094426,
3354.2,37.42743335,2.79509124,22.47473766,0.36289136,397.89941634,
3354.4,37.77544331,2.81421621,22.15120455,0.35572577,404.04900564,
3354.6,38.11660695,2.83388927,21.48919178,0.35323907,410.71380092,
3354.8,38.36198201,2.85139675,20.98782527,0.35260441,418.42839565,
3355.0,38.46966978,2.87214837,20.89078425,0.34829017,425.78475053,
3355.2,38.51457456,2.90279435,21.03140045,0.33769511,430.70375548,
3355.4,38.62171388,2.94341773,21.05874476,0.32433948,432.07340754,
3355.6,38.80857669,2.98472893,20.77206222,0.31574966,430.05758625,
3355.8,38.93467936,3.01304514,20.24448722,0.31721011,425.24300683,
3356.0,38.86764874,3.02125875,19.70052901,0.32656128,418.15421585,
3356.2,38.67118148,3.01534672,19.33876015,0.33503098,409.70471628,
3356.4,38.53425617,3.00962036,19.26656427,0.33403452,401.50622687,
3356.6,38.46753065,3.01310256,19.49940093,0.32202708,395.36915945,
3356.8,38.16796566,3.01964267,19.93662141,0.30486683,391.90719807,
3357.0,37.32390194,3.01268932,20.34580996,0.29007392,389.92156693,
3357.2,36.08036041,2.97946964,20.46661841,0.28135597,387.21188448,
3357.4,35.09016844,2.9214852,20.21588165,0.27792749,382.37384868,
3357.6,34.98164356,2.85080587,19.79035,0.27707422,376.16445138,
3357.8,35.7576984,2.77889303,19.52325923,0.27539164,370.95412708,
3358.0,36.76780767,2.71054584,19.61407933,0.26858902,368.11674379,
3358.2,37.28502654,2.64896817,20.00309967,0.25351754,366.00073295,
3358.4,37.08646183,2.60328286,20.48975161,0.23254947,361.49534806,
3358.6,36.4864533,2.58669579,20.92018342,0.21492881,354.44467562,
3358.8,35.90915156,2.60518248,21.25943288,0.21102063,349.75536088,
3359.0,35.51580285,2.64879336,21.55083402,0.22354122,353.37202346,
3359.2,35.21443339,2.69569131,21.85879436,0.24515438,365.01182438,
3359.4,34.89477316,2.7246937,22.25038037,0.26504397,375.71406122,
3359.6,34.56407049,2.72597123,22.74234377,0.277228,374.15317152,
3359.8,34.28888007,2.70382073,23.23001629,0.28232488,356.33480521,
3360.0,34.09457701,2.67324917,23.50219365,0.28309588,329.10151783,
3360.2,33.95733121,2.6528529,23.3832095,0.28065426,304.37224812,
3360.4,33.85707187,2.65566934,22.86775613,0.27520185,290.27218259,
3360.6,33.79519922,2.68076272,22.09815163,0.2687937,287.11518405,
3360.8,33.76300786,2.71263247,21.2264853,0.26521725,289.79899883,
3361.0,33.71906835,2.73171369,20.35270071,0.26690178,292.64690603,
3361.2,33.62261281,2.72915817,19.60282198,0.27253766,292.81113924,
3361.4,33.48444413,2.71322973,19.18893505,0.27817934,291.02308751,
3361.6,33.36575722,2.70046169,19.29045627,0.28069201,290.25397073,
3361.8,33.31660418,2.69998548,19.8421135,0.27989292,293.12278152,
3362.0,33.32991909,2.70679757,20.50050179,0.27750162,299.84349665,
3362.2,33.35815103,2.71128861,20.88052132,0.27487817,308.52749897,
3362.4,33.36909776,2.71495394,20.83216392,0.27275779,317.29342343,
3362.6,33.36580835,2.7331736,20.47339086,0.27299232,325.55605395,
3362.8,33.3606009,2.77943622,19.98714458,0.27931677,333.17704029,
3363.0,33.35153887,2.84658511,19.45930376,0.29435547,339.52343171,
3363.2,33.33854119,2.90653014,18.94134521,0.3156432,343.91305758,
3363.4,33.3416199,2.93203188,18.60354534,0.3356782,347.11873708,
3363.6,33.37683757,2.9188109,18.71018829,0.34709942,351.34834714,
3363.8,33.41231986,2.8867474,19.38846313,0.3481858,358.19145547,
3364.0,33.37357663,2.8585187,20.43515649,0.34288199,366.70990824,
3364.2,33.21449267,2.8418193,21.4088731,0.33565323,374.01679706,
3364.4,32.97263513,2.83150504,21.94268635,0.32751011,377.71236014,
3364.6,32.7310538,2.82460798,21.97624737,0.31789039,377.7642116,
3364.8,32.52827554,2.82456729,21.7182157,0.30924005,376.46192977,
3365.0,32.32692664,2.82789246,21.42702243,0.30735698,376.91727802,
3365.2,32.0797424,2.81484274,21.23674195,0.31578247,381.2537197,
3365.4,31.8010156,2.76574177,21.12366299,0.33070203,389.12619372,
3365.6,31.55025669,2.69280782,20.95610334,0.34293719,397.37521519,
3365.8,31.356737,2.64907892,20.57109065,0.34606248,402.0337615,
3366.0,31.18731183,2.6947221,19.87264984,0.34186936,401.25870114,
3366.2,30.9957076,2.84594629,18.91729906,0.337506,396.73652327,
3366.4,30.77870925,3.05603029,17.87819286,0.33746296,391.87602959,
3366.6,30.57128868,3.24801184,16.88287996,0.33889708,388.75691503,
3366.8,30.40270606,3.3686426,15.89897584,0.33494904,387.20645435,
3367.0,30.28121297,3.41481443,14.83624291,0.32216486,386.23620985,
3367.2,30.21084893,3.4166758,13.77268609,0.30437175,384.97142485,
3367.4,30.19116925,3.40389379,13.01774931,0.2899103,381.80366513,
3367.6,30.19540416,3.3884078,12.87583418,0.28506923,374.33281964,
3367.8,30.18112809,3.36931075,13.35178872,0.28937568,362.16611469,
3368.0,30.14694492,3.3409446,14.13812972,0.29630424,349.87108616,
3368.2,30.16164986,3.29517667,14.90177307,0.29837852,345.09504574,
3368.4,30.30749422,3.22334237,15.54804855,0.29251713,351.91552299,
3368.6,30.58984152,3.12722681,16.17812277,0.28169966,366.25226012,
3368.8,30.92808021,3.02836253,16.84066907,0.27194641,378.95345228,
3369.0,31.2424237,2.96005548,17.39709683,0.26788839,383.84635307,
3369.2,31.5273002,2.94369445,17.65222625,0.27086852,382.30789157,
3369.4,31.82564667,2.97170655,17.58316159,0.27966442,380.1333994,
