DEPT,PZ,GZ,CALI,SP
853.4,40.6098911,7.6183644,33.73754706,128.05857844
853.6,40.32206792,7.40178163,33.68943953,128.39863011
853.8,40.0524785,7.21234048,32.83394317,128.65155625
854.0,39.08826194,7.12838083,30.65600483,128.98856552
854.2,37.76572101,7.03698079,29.78652352,129.7952393
854.4,36.44083614,7.15207798,29.33863598,129.75598854
854.6,35.1045546,7.47483397,28.91295981,129.86923101
854.8,33.72616819,7.68986375,28.86217817,131.21616013
855.0,33.28083133,7.80810566,28.86553781,132.25624229
855.2,33.28584851,7.83969444,28.86172667,134.43078419
855.4,33.75538055,7.92814798,28.86730559,135.95001725
855.6,34.75416659,8.02253874,28.79621875,137.70356875
855.8,34.2829612,8.11473377,28.81098813,140.20595936
856.0,33.77511482,8.38503237,29.00043131,141.79444536
856.2,34.11299682,8.68265998,29.14998252,141.80155498
856.4,34.66277466,8.88191484,29.31924844,141.79974039
856.6,35.22076472,9.24290912,29.50149114,141.81518822
856.8,35.77856518,9.81004054,29.55768233,141.31438196
857.0,36.33202566,10.32164646,29.63557523,141.00730275
857.2,36.88083017,10.89575664,29.76336485,139.92210042
857.4,37.43843996,11.21504187,30.14220598,138.94045801
857.6,38.20260591,11.32240037,30.53194166,138.3436989
857.8,37.70093677,11.47441912,30.80920158,136.53982396
858.0,36.99652075,11.66493814,30.8978346,135.61161531
858.2,39.35457059,11.67516712,31.81270693,135.58394161
858.4,41.75257015,11.66766545,32.51465957,134.48905109
858.6,44.13599391,11.79249043,33.83128831,134.12408759
858.8,46.50801772,11.96104078,34.86650861,127.18978102
859.0,48.88216076,12.16501181,26.04802631,124.6350365
859.2,51.26394744,12.81072713,26.46662972,112.95620438
859.4,53.63581521,13.31500654,24.6165822,110.69742606
859.6,55.96001258,14.11955536,24.5159439,108.11048841
859.8,57.69330432,14.44701332,24.59201931,105.50094281
860.0,56.28878349,14.65254072,24.59177157,100.67317949
860.2,55.21484031,14.82414134,24.59154905,97.14869691
860.4,54.10604689,15.33653914,24.59170854,93.24817518
860.6,53.00442451,11.61361102,24.59149452,88.50364964
860.8,51.90180226,11.52303322,24.59127597,87.04379562
861.0,50.80280309,11.58283477,24.59163852,85.94890511
861.2,49.70498117,11.62463682,24.59250763,84.8540146
861.4,49.18682492,11.68101568,24.60024167,84.39858633
861.6,50.06839232,11.76193283,24.79265307,83.56433997
861.8,50.70993106,11.81215641,24.86146297,82.95623429
862.0,51.34314653,12.32990891,24.90985342,82.38130209
862.2,51.67150525,12.38304865,25.1554071,82.32509687
862.4,50.82237245,12.39341431,25.20161502,82.00043394
862.6,50.18329134,12.39995778,25.20824877,81.86374644
862.8,49.53769202,12.40443035,25.33757505,81.54603805
863.0,49.20097807,12.40243575,25.33756865,81.53689381
863.2,50.066001,12.37489399,25.41289917,81.5433731
863.4,50.71880307,12.23042533,25.40784179,82.11698288
863.6,50.97629921,11.64559348,25.40760078,82.96805095
863.8,51.36584097,11.52369879,25.40822489,85.97499161
864.0,52.41580558,11.38887589,25.40834088,87.06600348
864.2,53.4575719,11.20047654,25.40999302,87.3625401
864.4,54.5271408,11.69713106,25.41452334,87.78740288
864.6,54.84096207,11.87768591,25.36684561,88.03639008
864.8,53.9304282,12.04563493,25.20668726,88.3977902
865.0,54.51093991,12.32984564,25.09939752,88.49523563
865.2,55.47047603,15.05278531,24.89223252,88.52078649
865.4,56.48769465,16.00088971,24.89579776,88.50918455
865.6,56.79877892,15.06043079,24.89102221,87.92796608
865.8,56.68511357,14.79124506,24.83971205,86.42607771
866.0,56.56336363,13.43773335,24.84031997,83.44723915
866.2,56.44913859,13.17636961,24.84803582,83.06232878
866.4,56.33178443,12.87433852,24.77498061,83.49273559
866.6,56.19901157,12.67971036,24.77994083,84.2328528
866.8,56.14054542,12.5003299,24.78058057,84.51273995
867.0,54.68328338,12.17223515,24.78534092,84.90056513
867.2,53.19365961,11.89454219,24.84689451,87.51396794
867.4,51.63585028,11.4420241,25.09907134,91.35451627
867.6,50.88414928,11.4542758,25.20487324,97.67962822
867.8,50.84629282,11.54274551,25.33438318,97.59931548
868.0,51.08197881,11.62008255,25.5253204,97.9737745
868.2,51.3187085,11.679983,25.92878646,98.53902497
868.4,51.52665766,11.71445997,26.5048484,98.71041073
868.6,51.75917492,11.71424283,26.76284838,99.2474619
868.8,49.98779341,11.73407639,27.08345992,101.49568425
869.0,50.00220296,12.0491198,27.77061256,106.40094743
869.2,50.00701589,12.38112553,28.49501975,107.96124293
869.4,49.99275233,12.45262613,29.81693432,110.94505767
869.6,50.29710266,12.48226692,30.58970192,113.58649371
869.8,50.44152733,12.47789264,30.85747558,115.32234413
870.0,49.01871328,12.71999501,30.45802843,117.39249572
870.2,48.28485813,13.18782387,30.09765772,119.88223496
870.4,48.84999338,13.44532081,31.44282399,121.25850182
870.6,50.79474755,13.89743266,27.91901374,122.04417126
870.8,52.90628352,14.34993395,26.4845551,122.13708969
871.0,53.5396618,14.80617459,26.39828198,122.45393241
871.2,54.01188596,15.26510855,26.37482682,122.81278598
871.4,54.49799858,15.715585,26.39680114,123.16403087
871.6,58.7957402,15.9869466,26.35735906,123.17522404
871.8,59.41211863,15.7090075,26.86481752,123.20787725
872.0,58.44383622,15.44798883,27.62365129,122.89660764
872.2,55.54474143,15.19201313,28.32720994,122.4610493
872.4,55.10551155,14.93469496,28.81835662,122.07712353
872.6,54.90310965,14.67652019,28.80667983,122.06435885
872.8,54.72951194,14.41886959,28.8084317,122.07394415
873.0,54.25785871,14.16121899,28.86769775,122.10572818
873.2,53.71113903,13.90348816,29.34408535,122.16087019
873.4,52.94302189,13.64582358,30.42148452,121.37472616
873.6,52.27663033,13.38872565,31.58711892,120.74538491
873.8,51.73214905,13.13176007,23.81006987,117.69678677
874.0,51.1242313,12.87114591,24.58749213,108.85049726
874.2,49.45854997,12.64486315,24.32299327,104.64808035
874.4,49.62516113,12.41903203,24.12877331,103.78968736
874.6,49.53719221,12.20082636,24.07838061,103.80870123
874.8,50.2213936,11.98435831,24.02892748,103.83211679
875.0,49.40714356,11.76780828,24.02533939,104.19708029
875.2,48.51064091,11.5505567,24.02764768,104.5620438
875.4,47.85190028,11.33379027,24.02483983,105.65693431
875.6,47.30171678,11.11832606,23.96334577,107.48175182
875.8,46.6877989,10.90055235,23.91534337,92.87404106
876.0,46.57195788,10.6737772,23.71778692,93.76609234
876.2,46.36347077,10.82664354,23.66813013,90.625028
876.4,45.97184161,11.04854714,23.65343432,94.91359143
876.6,44.48410658,11.28116397,23.64866433,89.46055279
876.8,42.99825154,11.50920814,23.64948809,87.04379562
877.0,42.89714572,11.58864866,23.65735502,84.8540146
877.2,49.38810014,10.95627928,23.75861403,82.66423358
877.4,48.78226461,10.48303392,23.87358681,79.74452555
877.6,48.85239235,10.14473867,23.8899937,76.45985401
877.8,48.9808498,10.16527752,23.95087693,75.0
878.0,48.15043978,10.30715614,24.18421546,74.19306044
878.2,47.62553558,10.60009205,24.37069169,74.26540243
878.4,47.38976447,10.58127656,24.39841792,74.27536157
878.6,47.86761263,10.32596299,24.41880231,74.26974707
878.8,45.69829638,10.20499936,24.47062058,74.26936028
879.0,45.51206151,10.2109114,24.46807722,74.27007299
879.2,45.87504662,10.25469753,24.46610219,74.27007299
879.4,46.18524692,10.39099076,24.46590363,74.27007299
879.6,46.55659721,10.52339903,24.46607658,74.27007299
879.8,48.83927223,10.87047585,24.46608017,74.27007299
880.0,49.49487847,10.98823434,24.46608241,74.27007299
880.2,48.22072916,11.03383308,24.4660729,74.26934371
880.4,46.21924379,10.93034923,24.46603045,74.26964779
880.6,45.48519505,10.83465491,24.46712816,74.2743181
880.8,44.82932528,10.82387418,24.46881966,74.27381598
881.0,44.59768939,10.94742746,24.47052052,74.23537326
881.2,44.38874628,10.98475659,24.47221536,74.70590743
881.4,44.20361817,10.98497401,24.4739065,75.56032224
881.6,44.19639167,10.98643926,24.47559752,75.9728319
881.8,44.45216932,10.93038847,24.47728844,76.54868358
882.0,44.41790439,10.84166778,24.47897936,77.3242179
882.2,44.70664536,10.81175067,24.48067027,77.57628431
882.4,44.87962956,10.8132334,24.48236119,77.56004467
882.6,45.09795678,10.81299562,24.48405211,77.55415493
882.8,45.85654275,10.81089152,24.48574303,77.56086522
883.0,46.70446503,10.81129139,24.48743395,77.58265297
883.2,47.00361094,10.92191613,24.48912486,76.80193282
883.4,47.04563307,11.18049125,24.49081578,75.93981528
883.6,47.22786619,11.4208426,24.4925067,74.5795393
883.8,47.22346661,11.63958132,24.49419762,73.93748692
884.0,47.21678598,11.86461235,24.49588854,72.7897825
884.2,47.21585592,11.91455609,24.49757945,72.0886258
884.4,47.21684491,11.92623376,24.49927037,71.10747083
884.6,47.2137022,11.92305963,24.50096129,70.00379664
884.8,47.20304849,11.91437601,24.50265221,69.26932991
885.0,47.34833058,12.08134368,24.50434313,68.41962979
885.2,47.80883849,12.28009053,24.50603404,67.67184041
885.4,48.00299488,12.41864393,24.50772496,67.20551922
885.6,48.34164723,12.46832912,24.50941588,65.93092705
885.8,48.50727629,12.51818292,24.5111068,65.21033653
886.0,48.6557617,11.69156013,24.51279771,64.92974286
886.2,48.91399637,11.16477376,24.51448863,64.43814361
886.4,49.13969529,10.39640292,24.51617955,63.64020924
886.6,49.57590545,9.73472236,24.51787047,63.23957611
886.8,50.21975409,10.05493135,24.51956139,62.92847231
887.0,52.18853024,10.59861134,24.52125563,62.93953514
887.2,53.41448311,11.1575164,24.52302892,62.95679708
887.4,54.94291805,11.71064071,24.52399214,63.00971419
887.6,57.29213919,12.25949204,24.52378624,64.19530966
887.8,56.73940222,12.80815099,24.52719496,65.26939372
888.0,64.82492935,13.36078739,24.59340381,65.99373867
888.2,65.64038096,13.91780815,24.66894719,66.27836058
888.4,64.2622288,14.45281221,24.72779074,66.25650036
888.6,63.91687619,14.99938928,24.74795642,66.30559392
888.8,66.70235546,15.4602932,24.84937383,67.40388925
889.0,67.34475375,12.55080458,24.85445771,68.27689673
889.2,67.98715203,9.92537069,24.73136357,71.63102217
889.4,69.70021413,11.52943427,24.59504665,75.00755293
889.6,70.77087794,13.37067757,24.46236589,77.14052022
889.8,72.15264429,15.21292172,24.46539326,78.25855711
890.0,74.09856032,17.85326885,24.46441434,79.08682249
890.2,74.34395913,15.86576212,24.46291588,79.69161902
890.4,70.85355705,12.45867006,24.51428092,80.9693205
890.6,67.78209043,10.22499125,24.52572435,82.25133223
890.8,64.98929336,10.09741979,24.52343135,83.50280914
891.0,60.16945039,10.19036443,24.61167158,84.89388523
891.2,50.21413276,10.46188865,24.6722446,86.04011197
891.4,49.81074256,10.72737738,24.96644363,87.83249017
891.6,49.23542723,10.88154712,25.74433451,90.21015267
891.8,48.65845071,10.41607091,25.86272194,92.51666147
892.0,48.08440456,10.05987383,25.90440574,93.97329592
892.2,47.50967411,9.71444543,25.89921362,94.31046914
892.4,46.93436378,9.54871919,25.68118536,94.35685557
892.6,46.35919354,9.81306264,25.51747533,94.03527228
892.8,45.78280575,10.05424731,25.28457648,91.46975951
893.0,45.20873365,10.29620764,24.96044357,89.01150186
893.2,44.64175295,10.5208005,24.78566056,85.60203439
893.4,44.22055412,11.64340447,24.60209035,81.33564377
893.6,43.94945858,13.16934923,24.59360471,78.63065894
893.8,43.70318905,14.70166136,24.59145406,77.91224786
894.0,45.38413092,16.2353303,24.59115331,78.38303991
894.2,46.9407106,17.76499979,24.59149452,80.35713554
894.4,48.49743109,19.28119843,24.59170854,85.50308656
894.6,50.05454714,20.07149584,24.59170854,88.81916659
894.8,51.62158898,17.43196088,24.59170854,90.27504155
895.0,53.16341159,15.46573948,24.59170854,91.75018567
895.2,54.47111145,13.51314838,24.59170854,92.20749875
895.4,55.02796797,12.97840247,24.59170854,92.13771092
895.6,55.57997517,12.48114387,24.59170854,92.13050724
895.8,55.7818443,11.98364786,24.59170854,92.14779476
896.0,55.8109754,11.47100447,24.59170854,92.30563458
896.2,55.8527889,10.97160187,24.59170854,89.63937856
896.4,57.69510854,10.79414028,24.59170854,88.99760583
896.6,58.49581737,11.20160869,24.59170854,87.64972627
896.8,57.83342192,11.59090246,24.59170854,85.42884018
897.0,56.93349653,11.97441108,24.59170854,84.44091737
897.2,56.030383,12.36098213,24.59158588,81.63758119
897.4,55.12211683,12.65848954,24.59168376,79.36590093
897.6,54.21302879,12.91669153,24.5918535,78.37403447
897.8,53.30391595,13.19975728,24.58972638,84.26912901
898.0,52.39616465,13.68601226,24.58462877,85.58996289
898.2,51.48290277,14.24190946,24.71957315,87.12323856
898.4,50.56866561,14.79463664,24.92514434,89.05679091
898.6,49.6798472,15.05451833,25.22268157,91.14752349
898.8,48.9556884,14.47978282,25.92272871,91.81435247
899.0,49.31817296,14.03640936,27.02464529,92.22989346
899.2,49.6554896,13.60158539,28.09386745,93.36438136
899.4,49.9483772,13.16649219,29.15280709,95.42966724
899.6,49.27269974,12.73023605,30.21066846,111.68983862
899.8,48.7290217,12.28314164,31.26994213,111.34068047
900.0,48.19898121,11.84900236,32.32899074,116.23695295
900.2,47.71362871,11.37812563,33.39005571,118.83763491
900.4,48.64163253,10.8360093,34.44711688,121.4029489
900.6,49.60544824,9.98934853,35.5014882,124.36034912
900.8,50.58090763,16.95820002,36.60040489,126.45848266
901.0,51.56552899,18.49045577,37.93196955,124.65127419
901.2,52.54283035,20.91351965,36.43907991,122.17894592
901.4,53.51895744,23.64099252,33.85574755,118.38051141
901.6,54.49071767,21.86559469,31.25630908,113.24875907
901.8,55.44983302,19.57535639,28.64258282,92.97678724
902.0,56.15359455,17.19805677,25.96921685,93.3494091
902.2,55.00340935,14.86601406,25.16385535,89.28723721
902.4,54.03662297,13.1212437,26.06842124,87.75704146
902.6,53.06938468,12.37780525,26.67223255,88.46228774
902.8,52.07010769,11.62633061,27.28395874,94.332862
903.0,51.72985868,11.95944702,27.91895821,96.7721143
903.2,51.79063054,12.41952902,28.0297909,98.57462681
903.4,52.21642232,12.88160314,27.50428764,101.51913587
903.6,51.38291074,13.34423784,27.11951486,104.0125751
903.8,49.717953,13.80809458,26.7378855,105.68007956
904.0,48.31821872,14.27165924,26.35959006,109.26958359
904.2,47.26111731,14.73512083,25.98362072,111.51270736
904.4,46.6127975,15.19893536,25.60408341,114.83447959
904.6,45.37325445,15.66726414,25.21025706,117.28047724
904.8,46.6431991,16.14100185,25.2991089,117.70106092
905.0,49.13635842,16.59807559,25.80286734,117.70502647
905.2,51.32186701,16.81695994,26.16391482,117.01871038
905.4,52.14137375,15.25108413,26.52478984,115.47802118
905.6,52.83987618,13.98950807,26.88339735,114.75701272
905.8,53.78102654,12.37485955,27.2414496,114.42034824
906.0,54.71804399,12.8486202,27.59961984,114.50854008
906.2,56.29671313,13.87749373,27.95779008,114.85073504
906.4,57.51970058,14.88862897,28.31596032,115.56861419
906.6,59.49413542,15.90324233,28.67413056,115.51528091
906.8,63.98800608,16.91543017,29.03219011,115.50567133
907.0,65.03669677,17.92352627,29.39156037,115.51174386
907.2,65.80468148,18.92364955,29.75600217,115.55036292
907.4,66.05993124,19.7475174,30.12133152,115.54999962
907.6,63.93428761,17.98339961,30.46160757,115.29585527
907.8,62.17146241,16.29174303,30.69006233,110.76642336
908.0,60.98063972,14.57691303,28.48689366,106.02189781
908.2,59.62404079,14.07651193,26.61952648,86.31386861
908.4,58.28124806,14.08235149,24.75159042,81.93430657
908.6,56.93749621,14.13496849,24.13291679,75.0
908.8,55.59363759,13.42966302,23.94523884,71.71532847
909.0,54.25056938,12.598341,23.96733231,68.02930015
909.2,52.91165106,11.75881601,24.13362387,62.25396196
909.4,51.75597687,10.91713725,24.34111006,58.50881533
909.6,52.37759241,10.07663046,24.44493754,57.86060473
909.8,52.99589303,9.235103,24.58148135,57.80926099
910.0,53.1501927,8.3909962,24.58889373,57.85916003
910.2,53.07433285,7.53760085,24.59170267,58.89788182
910.4,52.97593949,7.42084246,24.59231503,60.90159205
910.6,52.87452493,7.81011029,24.59192541,61.84069218
910.8,52.73470025,8.08903739,24.59170854,62.26933618
911.0,54.72842278,8.36280758,24.59170854,62.57496823
911.2,57.85472918,8.61069714,24.59170854,62.97074415
911.4,61.00035485,8.92023983,24.59170854,63.06085201
911.6,64.13613949,15.50475803,24.59170854,63.37238664
911.8,67.68826552,26.5954758,24.59170854,64.38315501
912.0,72.48993576,33.89721627,24.59170854,65.30085886
912.2,78.47965739,29.7754758,24.59170854,67.00691991
912.4,75.6772591,24.31852406,24.59170854,68.09818966
912.6,71.95351484,15.71925663,24.59170854,68.80621349
912.8,68.22977057,12.93002631,24.59170854,69.17225379
913.0,64.50602631,9.7956495,24.59170854,69.61751021
913.2,60.78228204,9.67891445,24.59170854,70.14882694
913.4,57.05853778,9.34844658,24.59170854,70.70108108
913.6,54.06852248,9.2228328,24.59170854,71.54174797
913.8,55.63610278,9.43276782,24.59170854,72.0466817
914.0,56.94564921,9.4081209,24.59170854,72.4052395
914.2,58.56531049,9.18195935,24.59170854,73.3474701
914.4,57.39747653,9.12798059,24.59170854,74.1621045
914.6,55.84576559,9.27144324,24.59183406,74.75340211
914.8,54.32802844,10.00682866,24.59182159,75.08298256
915.0,52.80656954,10.54983702,24.59088273,75.76884556
915.2,51.28227695,11.07309224,24.59036665,76.09710518
915.4,49.75441016,11.59109332,24.59634465,76.4203694
915.6,48.23256402,12.13203748,24.52735976,77.09492583
915.8,46.18709204,11.87333588,24.44786543,77.43052751
916.0,47.67355483,11.54799058,24.39574619,77.82125969
916.2,48.49378532,11.21393124,24.37319804,77.88481802
916.4,48.50312233,10.87662865,24.27744494,78.32963273
916.6,48.48533867,10.53655282,24.2013183,78.25587679
916.8,48.24512647,10.18552085,24.28365505,78.64516635
917.0,46.71616727,10.18507163,24.27792876,79.09522471
917.2,46.5532131,10.34111278,24.27675167,79.92459473
917.4,46.54283804,10.50152586,24.27750021,80.46719247
917.6,47.34184694,10.660288,24.27776371,80.92561243
917.8,47.66801402,10.81774011,24.27763819,81.6634841
918.0,46.52678038,10.97510238,24.27763819,82.22379172
918.2,45.72563039,11.13271723,24.27763819,82.66465475
918.4,45.72534328,11.29053906,24.27763819,83.13793232
918.6,45.51594011,11.44738111,24.27763819,83.53266468
918.8,44.89654848,11.60229502,24.27763819,83.83596864
919.0,43.77506613,11.74628222,24.27763819,84.53167946
919.2,44.32115157,11.6775776,24.27763819,84.77272854
919.4,46.51403522,11.60640677,24.27763819,84.81487771
919.6,46.90711673,11.53346882,24.27763819,84.85066697
919.8,44.91948159,11.46004767,24.27763819,85.01243636
920.0,44.19123182,11.41441584,24.27763819,82.08641408
920.2,45.0230445,11.42763701,24.27763819,79.22024123
920.4,46.40606404,11.43933978,24.27763819,78.35852445
920.6,47.20647621,11.44918591,24.27763819,77.45374511
920.8,47.65355316,11.4230942,24.27745549,75.84167136
921.0,47.60944324,11.29791219,24.27657728,74.5968877
921.2,46.90402834,11.17563189,24.27697595,73.94770167
921.4,45.72577442,11.05471482,24.28308046,73.41523739
921.6,45.49784454,10.93074901,24.30687208,72.38668478
921.8,45.49199632,10.79768717,24.40938234,71.99031698
922.0,45.4958261,10.94546024,24.40664068,70.95181649
922.2,46.17646773,11.20434396,24.40331585,70.23830118
922.4,47.04980683,11.46621555,24.40399264,69.80058641
922.6,46.56454649,11.72541895,24.4055232,68.99890472
922.8,46.56251789,11.98828362,24.40125754,68.83173008
923.0,46.57914595,12.27802606,24.32800234,67.99757425
923.2,46.61019021,11.98640005,24.21344225,66.74733452
923.4,46.93303808,11.55607224,24.15054355,66.27680573
923.6,47.406135,11.11435376,24.03947398,65.5669563
923.8,47.47669069,10.67381216,24.03278836,64.00961918
924.0,47.65532952,10.24223574,23.9565677,63.06138833
924.2,47.85076784,9.81635926,23.95271422,62.13936635
924.4,48.2196675,9.36357857,23.85137574,61.29136369
924.6,48.91955572,10.2080157,23.83973829,60.47334179
924.8,53.96105284,11.19490995,23.83254946,59.65248194
925.0,56.80121047,12.19724399,23.80868324,59.32829747
925.2,59.08490818,13.20179608,23.70338592,58.14017419
925.4,61.43882793,14.20090631,23.69431742,58.20871603
925.6,63.83591627,15.21259139,23.6463959,58.22183216
925.8,62.25333188,16.44472312,23.64816243,58.21286735
926.0,60.446277,15.78654199,23.6494814,58.21023684
926.2,58.65325628,14.7867236,23.64967426,58.21167883
926.4,56.87351685,13.77600995,23.64950034,58.21167883
926.6,55.09267263,12.7626422,23.64949749,58.21167883
926.8,53.30946836,11.75027278,23.64949749,58.21116462
927.0,51.5309151,10.84042759,23.64949749,58.20962384
927.2,49.741756,10.82132908,23.64949749,58.20962835
927.4,47.90649791,10.81250292,23.64949749,58.21694882
927.6,47.25218125,10.86767252,23.64949749,58.27891127
927.8,47.23270985,10.89975072,23.64949749,58.87897304
928.0,47.21243755,10.89980843,23.64949749,58.94131788
928.2,47.21262801,10.89897141,23.64950034,58.92036621
928.4,47.21117644,10.89721463,23.64967426,59.34298096
928.6,47.20433874,10.89706072,23.64938719,59.26244672
928.8,46.9851076,10.90647244,23.64732969,59.68182611
929.0,46.15840682,11.04906905,23.64597353,59.94635721
929.2,46.18964491,11.38039346,23.69951879,59.98451093
929.4,46.78049647,11.49948435,23.72281732,60.69676477
929.6,47.17165126,11.11498177,23.82288495,61.08239363
929.8,47.20247063,10.40105027,23.90126532,61.87977631
930.0,47.18609861,9.80372177,23.96645622,62.31490699
930.2,46.76208311,9.44961199,24.04237162,63.01200326
930.4,46.78734526,8.60426395,24.17213567,64.34026271
930.6,46.78554931,8.28923158,24.21358096,65.20438624
930.8,46.76326853,8.24922119,24.25408753,66.53989212
931.0,47.23245783,8.24229279,24.38904447,69.14879228
931.2,47.64157024,8.36529266,24.45500685,77.5258957
931.4,47.86375239,8.53636609,24.65769773,84.49258162
931.6,47.88461828,9.07742316,24.77849577,89.96350365
931.8,47.90378401,9.14704451,24.9903431,98.35766423
932.0,47.05686086,9.22006661,25.15337605,106.02189781
932.2,45.91316289,9.33330386,25.33404655,111.13138686
932.4,45.42968331,11.05350327,25.46670099,111.13138686
932.6,45.22815137,11.87230558,25.46324553,111.12860881
932.8,44.82227259,12.93740735,25.35102468,111.15956295
933.0,44.86773198,13.73135115,24.8680644,110.40423965
933.2,44.91500422,14.60063706,24.55741762,109.6738788
933.4,45.0876171,12.45810933,24.89038437,108.95642411
933.6,45.07665936,12.30372546,25.14966942,107.49876718
933.8,45.06345923,12.30573271,25.22601403,106.17306287
934.0,45.059852,12.37448393,25.2238125,103.04496084
934.2,44.49236076,12.459321,25.16027584,101.13902278
934.4,44.1428381,12.54470937,24.92239926,98.14729865
934.6,45.25488372,12.81248596,24.6551093,95.67286274
934.8,47.01972306,16.25089334,24.44644062,93.24817518
935.0,48.29877075,12.16764882,24.25942744,90.35407346
935.2,48.54757548,11.63853591,24.2765879,87.54982929
935.4,48.50565723,10.94093499,24.3011854,84.74558512
935.6,48.51609217,10.25351575,24.39452728,81.94134095
935.8,48.51809623,9.759718,24.8043666,79.1508183
936.0,48.50098568,9.5922038,24.79365953,76.33083778
936.2,49.62278564,9.26576231,24.78021097,73.47280446
936.4,50.02132829,8.90503974,24.77887699,70.76067228
936.6,49.96671938,8.80981359,24.7807437,76.11903368
936.8,49.95020513,11.83412316,24.77555937,81.9244493
937.0,50.15580355,21.57134546,24.7650566,87.68316501
937.2,46.50713763,21.26880986,25.02545779,93.44188072
937.4,46.97734059,20.94637724,25.65090656,97.26277372
937.6,47.92238241,19.0652855,26.20140414,99.81751825
937.8,48.82628596,14.00960973,28.27369925,106.01440653
938.0,49.69699073,10.77651393,29.33220714,112.97118287
938.2,50.36804535,11.01151456,31.37779946,117.35235639
938.4,48.73226145,11.3986814,34.51662505,118.45180511
938.6,47.31565009,11.81278131,34.72858282,119.54109633
938.8,45.9109073,12.21407024,35.7269727,119.8467688
939.0,44.52729524,12.57103982,36.60505103,120.6129249
939.2,43.44081913,12.89665786,36.70391924,120.66432864
939.4,44.05014792,13.21051717,36.20240871,120.96069523
939.6,44.6510042,13.85917955,36.48960933,120.98212812
939.8,45.24454882,14.685024,31.89452295,120.98789843
940.0,45.83603881,15.78285556,31.95418402,120.9843744
940.2,46.42728612,15.16995155,36.46434338,120.9853849
940.4,47.01728175,13.77927036,40.35399785,120.98488724
940.6,47.60410505,12.44882692,39.02874788,120.98281569
940.8,48.1837562,12.27582466,38.50596035,120.97881036
941.0,48.42653073,12.1348277,39.03166395,120.98962174
941.2,46.71018006,12.00016313,31.02722387,121.07888478
941.4,45.44117279,11.86997371,31.43868457,121.74434073
941.6,44.72465102,11.74435888,31.67276645,122.03362579
941.8,45.15360538,11.63758249,31.85399454,122.88137187
942.0,45.54337869,11.0997133,29.79006814,122.79852289
942.2,45.92193705,10.49081316,29.07340344,122.80347452
942.4,46.30106998,9.87751839,26.58775479,122.84981031
942.6,46.67647652,9.58514037,26.87236175,122.09082716
942.8,47.06679021,9.99246927,26.77321042,120.96895398
943.0,47.45366843,10.36523221,26.74148681,120.30557657
943.2,47.86083812,10.70325775,26.41580239,119.19780177
943.4,48.25571013,12.2617389,26.0631753,119.07925415
943.6,48.51621145,14.49068409,25.65796907,118.43094351
943.8,49.61171992,16.55508758,25.47426346,117.59503567
944.0,48.13781249,18.95488194,25.54592577,117.08852362
944.2,49.66864994,20.68538056,26.23806564,116.32033637
944.4,51.21873697,18.60694049,26.66866389,115.98299529
944.6,52.76521432,17.0058869,26.86185404,115.3371999
944.8,54.30560564,17.73094189,26.99691606,114.72418434
945.0,55.04666801,18.48343487,27.1818021,114.26334253
945.2,52.58185342,19.17382885,27.5939215,115.54931807
945.4,50.91756486,20.02062943,27.46529652,115.81474704
945.6,51.55328095,18.1394616,32.70041538,115.88911505
945.8,52.22780072,15.24122991,32.4705716,115.92439937
946.0,52.90542416,13.94126275,32.80802703,116.95102347
946.2,53.58522126,14.75687926,33.20097858,117.03429789
946.4,54.21058644,15.40694442,32.46512691,117.33256044
946.6,52.75763792,16.1817039,38.87944934,117.62759594
946.8,51.25590586,15.84111036,39.43664454,117.68628965
947.0,49.76162314,15.36280287,39.70815059,117.70162674
947.2,48.76099591,15.21635348,39.58346027,117.70306614
947.4,49.14266186,15.53645306,39.33344876,117.70081894
947.6,49.83853698,15.76348484,40.09155621,117.70340062
947.8,50.81381811,15.98076832,40.35875724,117.70121969
948.0,52.37151082,16.137707,41.05374506,117.67523167
948.2,53.89384007,15.33456364,41.05814682,118.17823745
948.4,55.4134608,14.81193162,40.46607861,118.80776581
948.6,56.92359299,14.8014868,41.63582432,119.16707931
948.8,57.26658133,15.38930567,42.4761452,119.17207532
949.0,57.28383445,17.28272055,41.25430446,119.16500755
949.2,57.93578031,17.71816083,35.75775479,119.16446429
949.4,58.68291956,19.5705032,36.60814983,119.16117274
949.6,59.40559522,14.98782165,37.15644809,118.89900376
949.8,59.96635016,15.21721647,37.29390043,118.48585209
950.0,58.72949562,14.22973749,36.84387332,117.66304872
950.2,58.11871995,14.30887689,36.47945185,117.43411309
950.4,57.92291159,14.58868531,37.54241929,117.36163142
950.6,58.59728628,15.5970385,38.08633462,117.33325816
950.8,59.12056015,16.95217427,38.25486942,117.33122581
951.0,59.63625336,17.50823046,39.2196824,117.33795426
951.2,60.15117284,18.32474304,36.41206777,117.34062047
951.4,60.66766262,18.22496558,35.83327498,117.32557076
951.6,61.1493163,17.7863649,35.72812945,117.29411328
951.8,61.59123136,16.72190884,35.94501561,117.30753542
952.0,62.00684759,15.66684795,27.7081753,115.747154
952.2,62.42468899,14.70364696,28.53709352,114.75817173
952.4,62.84350412,18.04528124,28.79112632,114.13800385
952.6,63.25742009,18.99381859,29.77068,113.35262665
952.8,63.66640047,18.87943323,30.1229532,112.65517505
953.0,64.02452931,18.83944448,30.63451611,111.53907277
953.2,63.63512878,18.77908492,30.97327261,111.25111859
