DEPT,ÃÇ,ÏÇ,SP,CALI
3145.4,10.95961933,7.13723196,31.77694277,26.9096683
3145.6,11.18140636,6.93733011,31.72986106,26.98432593
3145.8,10.97721874,6.71422316,31.68964969,26.9662055
3146.0,10.45245934,6.39635985,31.74652496,26.87604668
3146.2,9.79283797,6.00483334,31.91560747,26.77182231
3146.4,9.0708413,5.63584355,32.10901435,26.73071843
3146.6,8.37824597,5.35754912,32.22350795,26.80535019
3146.8,7.95414857,5.15599857,32.25038687,26.96771096
3147.0,7.89260742,4.98526793,32.27861754,27.09716063
3147.2,7.9169998,4.83214439,32.38933668,27.06167098
3147.4,7.82284835,4.70543431,32.5673864,26.83726681
3147.6,8.08869515,4.58498951,32.72764332,26.54103491
3147.8,8.75288104,4.4280643,32.82072091,26.33550774
3148.0,9.55829922,4.23944658,32.89085268,26.30290721
3148.2,10.22268638,4.11213607,33.02485641,26.40932721
3148.4,10.67366063,4.16193719,33.25091244,26.56082555
3148.6,11.09764431,4.4145959,33.49374215,26.66631764
3148.8,11.70279225,4.77824976,33.62956333,26.66335775
3149.0,12.48568695,5.13812205,33.5909779,26.53544871
3149.2,13.26344832,5.46330046,33.42789692,26.33366828
3149.4,13.88724294,5.80057948,33.26703238,26.16151784
3149.6,14.36773484,6.18259401,33.20513993,26.10442536
3149.8,14.80147438,6.58033045,33.23457736,26.16558251
3150.0,15.25595501,6.96173665,33.27245019,26.27234614
3150.2,15.73941543,7.3537898,33.26198491,26.33691901
3150.4,16.22718725,7.80510071,33.23130078,26.30342834
3150.6,16.64502009,8.29688277,33.24367346,26.16031394
3150.8,16.86247848,8.73956156,33.29687969,25.94610877
3151.0,16.83158974,9.07723583,33.29198854,25.74470433
3151.2,16.78772691,9.36280272,33.11941121,25.64301157
3151.4,17.17817271,9.69073632,32.77449228,25.66163267
3151.6,18.18167246,10.05466228,32.378988,25.73473187
3151.8,19.25720974,10.30726197,32.0742085,25.77748854
3152.0,19.36685753,10.28533668,31.89261139,25.77357951
3152.2,17.87093582,9.9714003,31.74977687,25.78466829
3152.4,15.23733077,9.51638166,31.56324799,25.87814455
3152.6,12.75109747,9.10423273,31.36239638,26.05718041
3152.8,11.44466907,8.7976543,31.26336915,26.2656515
3153.0,11.33809616,8.51788263,31.34080246,26.44095755
3153.2,11.70034411,8.15967081,31.54610629,26.55655029
3153.4,11.89547739,7.71188458,31.76421811,26.62231435
3153.6,11.85918616,7.25923741,31.93148087,26.66242462
3153.8,11.86584607,6.88460857,32.07567924,26.69041276
3154.0,12.08655778,6.59163641,32.24484724,26.70046534
3154.2,12.46761003,6.33318355,32.43108719,26.68980146
3154.4,12.89142778,6.10286368,32.58673386,26.6966543
3154.6,13.27392636,5.96947345,32.69799454,26.78941535
3154.8,13.51239504,6.01012906,32.80323657,26.97993344
3155.0,13.46684182,6.21942338,32.93412023,27.15104592
3155.2,13.0642703,6.50150977,33.07213037,27.12531136
3155.4,12.40457386,6.75315449,33.1852377,26.84347904
3155.6,11.74627508,6.94886933,33.28861876,26.45412182
3155.8,11.36289403,7.1387287,33.42971476,26.1814879
3156.0,11.38729415,7.37380389,33.6067448,26.09860812
3156.2,11.7480424,7.64539189,33.74293978,26.06992148
3156.4,12.24825357,7.90149229,33.77208246,25.93301242
3156.6,12.73570248,8.10734254,33.73434809,25.70929288
3156.8,13.19993854,8.27371603,33.74990247,25.59791412
3157.0,13.68408869,8.42482942,33.88808559,25.76088177
3157.2,14.11660441,8.55222969,34.09192314,26.14586148
3157.4,14.29611375,8.61311367,34.24713622,26.52478633
3157.6,14.08738614,8.56370992,34.2997955,26.68652132
3157.8,13.60672195,8.38398361,34.28430152,26.5809266
3158.0,13.1650331,8.08512365,34.25294705,26.3125745
3158.2,13.02650786,7.72633539,34.22337169,26.05289372
3158.4,13.24668653,7.42881502,34.20624401,25.96315364
3158.6,13.73134259,7.33313046,34.24764094,26.12895276
3158.8,14.38419731,7.49614006,34.39558383,26.49058387
3159.0,15.15538426,7.83143358,34.61819617,26.82628477
3159.2,15.98549412,8.17959599,34.78958062,26.881438
3159.4,16.77251962,8.45216927,34.78958062,26.58197168
3159.6,17.4372155,8.69172422,34.61819617,26.12365357
3159.8,18.00348132,8.98945541,34.39527061,25.80543097
3160.0,18.56823307,9.36763032,34.24630227,25.75809047
3160.2,19.17369043,9.76550724,34.20446875,25.84939015
3160.4,19.72782237,10.12712609,34.22338515,25.85563332
3160.6,20.0908128,10.47006723,34.25575767,25.69451913
3160.8,20.22863258,10.84766696,34.28588222,25.47852875
3161.0,20.23043073,11.25296761,34.29435105,25.37375654
3161.2,20.14189724,11.57747449,34.23762683,25.44623876
3161.4,19.83418915,11.67742711,34.09175476,25.63143368
3161.6,19.12436538,11.48874369,33.90310411,25.80705631
3161.8,18.03592606,11.07805218,33.76140515,25.88220313
3162.0,16.85558554,10.58652435,33.71428129,25.85199108
3162.2,15.87152139,10.12695773,33.72831285,25.7963933
3162.4,15.09368284,9.73466473,33.74558207,25.8169722
3162.6,14.31299216,9.40234744,33.75276603,25.9475829
3162.8,13.4303239,9.12742758,33.76959866,26.12465953
3163.0,12.64721998,8.90707456,33.7843935,26.25509773
3163.2,12.26940202,8.7062527,33.73994342,26.3183646
3163.4,12.35357942,8.46864775,33.59982872,26.38249118
3163.6,12.61983291,8.17406751,33.40707346,26.50739223
3163.8,12.74307607,7.86196458,33.25340557,26.64844132
3164.0,12.69714515,7.58500325,33.19710213,26.67870715
3164.2,12.75865993,7.35563847,33.22086041,26.51432758
3164.4,13.16559646,7.16150793,33.26456806,26.20720205
3164.6,13.8301723,7.02680711,33.27970921,25.90630995
3164.8,14.4360668,7.02271925,33.25641111,25.73877999
3165.0,14.7908484,7.19827584,33.21915603,25.7341094
3165.2,15.00866502,7.51140802,33.20921025,25.84453257
3165.4,15.32611735,7.84985351,33.2634102,26.00215069
3165.6,15.82366263,8.1234097,33.39200088,26.14836257
3165.8,16.4045482,8.33112207,33.5681585,26.23910712
3166.0,17.00609762,8.53881718,33.73816447,26.26012194
3166.2,17.71342093,8.8016254,33.85115348,26.24150497
3166.4,18.6029932,9.11078656,33.89119446,26.23413876
3166.6,19.53310383,9.4079886,33.88941968,26.25896191
3166.8,20.16859055,9.63855305,33.90073009,26.28937611
3167.0,20.22136076,9.78931931,33.96169603,26.29025807
3167.2,19.63618337,9.88276573,34.06678811,26.26316141
3167.4,18.57698635,9.94317485,34.18505045,26.24027215
3167.6,17.32689021,9.97025272,34.29914121,26.24214396
3167.8,16.22609378,9.93916131,34.42348705,26.25603385
3168.0,15.60582467,9.82211387,34.57679673,26.26042615
3168.2,15.65157777,9.61624689,34.73891369,26.25711754
3168.4,16.25768871,9.35748363,34.83924706,26.27015023
3168.6,17.04411491,9.10984362,34.80098526,26.31756208
3168.8,17.568606,8.93187746,34.61210166,26.39162222
3169.0,17.57516269,8.84611156,34.34913981,26.46570962
3169.2,17.09330358,8.83949781,34.11716969,26.51064575
3169.4,16.34896154,8.88971393,33.94873881,26.5047536
3169.6,15.61605415,8.98800108,33.77493399,26.43810141
3169.8,15.11810189,9.13538633,33.51938636,26.31857579
3170.0,14.98715253,9.32097308,33.22481476,26.17406763
3170.2,15.22940032,9.51201555,33.04565106,26.04051646
3170.4,15.71624666,9.67179817,33.08258956,25.94571348
3170.6,16.26706666,9.78918915,33.23980584,25.90586506
3170.8,16.79251276,9.88887675,33.29438871,25.93351739
3171.0,17.34399311,10.00738321,33.12681658,26.03346313
3171.2,17.98485422,10.15299182,32.85589769,26.18006622
3171.4,18.60925978,10.28768996,32.72147795,26.30942017
3171.6,18.94909254,10.35024572,32.83993161,26.35528476
3171.8,18.80136726,10.30176653,33.0970432,26.30386587
3172.0,18.25085637,10.15962347,33.28044086,26.20678399
3172.2,17.63208198,9.99560876,33.29277535,26.13317907
3172.4,17.26682049,9.89626258,33.22290852,26.11315943
3172.6,17.25941785,9.90954268,33.22881604,26.13183042
3172.8,17.53372574,10.01596316,33.37598139,26.16526321
3173.0,17.99056583,10.15147944,33.59296174,26.20297964
3173.2,18.54624069,10.26739098,33.75992776,26.23389337
3173.4,19.03488823,10.37324431,33.81455927,26.23252355
3173.6,19.20142737,10.51801337,33.779447,26.17793256
3173.8,18.91190133,10.72617745,33.72002543,26.07987139
3174.0,18.36592456,10.95785393,33.69788371,25.97472206
3174.2,17.99998267,11.14083116,33.75285049,25.89377291
3174.4,18.11641627,11.24638978,33.89645087,25.84518712
3174.6,18.63196167,11.32287389,34.09583205,25.82315587
3174.8,19.23265234,11.44351762,34.27070957,25.81694513
3175.0,19.73265565,11.61684453,34.33417169,25.81015451
3175.2,20.21477686,11.7586144,34.25601742,25.7895523
3175.4,20.80961382,11.76238789,34.08577394,25.77171605
3175.6,21.42540957,11.60265337,33.90763658,25.80673624
3175.8,21.76578824,11.36895013,33.77510647,25.92850931
3176.0,21.59673583,11.19751713,33.68686836,26.09625253
3176.2,20.94634665,11.16675789,33.60383731,26.20539194
3176.4,20.06174386,11.25513059,33.47787207,26.17393975
3176.6,19.23874169,11.38853942,33.27840523,26.01746701
3176.8,18.70268879,11.5181515,33.02791291,25.8313476
3177.0,18.56749443,11.64686303,32.81951333,25.70569799
3177.2,18.81772619,11.79119807,32.76530397,25.6665889
3177.4,19.31529965,11.9413316,32.89247087,25.69373003
3177.6,19.87939016,12.07016807,33.09678943,25.7680223
3177.8,20.39696987,12.1759685,33.23250334,25.88230328
3178.0,20.85210979,12.29705484,33.25778891,26.01400192
3178.2,21.26285054,12.47089603,33.27005794,26.11346358
3178.4,21.59653883,12.67876685,33.38233406,26.1355836
3178.6,21.74886698,12.83387874,33.58438852,26.08110565
3178.8,21.59966139,12.82789195,33.75493394,25.99766895
3179.0,21.0976937,12.59663526,33.80064256,25.93873747
3179.2,20.30256043,12.15781464,33.7547058,25.92533288
3179.4,19.36141838,11.6029924,33.72549127,25.94533339
3179.6,18.46045654,11.05514402,33.76161542,25.98395714
3179.8,17.78920156,10.61598686,33.78531325,26.04235203
3180.0,17.49099724,10.32991542,33.66828075,26.12487397
3180.2,17.55419959,10.18145053,33.37841173,26.21543976
3180.4,17.72341861,10.12750777,33.04341456,26.27844136
3180.6,17.60855368,10.13632907,32.85639165,26.28735215
3180.8,16.99681955,10.20010479,32.9009979,26.24741376
3181.0,16.08068632,10.3146349,33.0787038,26.18848358
3181.2,15.32372039,10.45390588,33.22020687,26.14037092
3181.4,15.08476949,10.57497447,33.26001712,26.11876497
3181.6,15.40682297,10.65393037,33.28085508,26.12942283
3181.8,16.14989197,10.71126927,33.3871013,26.17248047
3182.0,17.19458898,10.78789502,33.57068368,26.23722714
3182.2,18.40592265,10.88776546,33.72877806,26.30350739
3182.4,19.48286667,10.95127044,33.80269288,26.35907548
3182.6,20.04122463,10.89614566,33.86300368,26.41292674
3182.8,19.9303703,10.69312953,34.039646,26.47800598
3183.0,19.37845449,10.40134574,34.38082235,26.53750426
3183.2,18.74348438,10.12812028,34.79539648,26.54203865
3183.4,18.17522719,9.95767044,35.12925011,26.45493124
3183.6,17.58936398,9.911161,35.28735846,26.30075728
3183.8,16.93923972,9.96082478,35.29322117,26.15867672
3184.0,16.37050712,10.06533475,35.24736703,26.09950035
3184.2,16.07013782,10.18824295,35.23373799,26.12815422
3184.4,16.04484451,10.29799531,35.25848212,26.18584128
3184.6,16.12632887,10.37117511,35.27006776,26.20548297
3184.8,16.17041084,10.40378247,35.24050994,26.16717466
3185.0,16.17325165,10.40875468,35.21470575,26.10948456
3185.2,16.17822104,10.38950106,35.25401788,26.093457
3185.4,16.14606156,10.31910998,35.32988039,26.15221938
3185.6,15.979424,10.16212196,35.30775768,26.26929758
3185.8,15.66711454,9.92208881,35.0787446,26.39901248
3186.0,15.32388661,9.65616658,34.70641034,26.50680838
3186.2,15.06641117,9.42939295,34.40775238,26.58907087
3186.4,14.88186518,9.25740823,34.35967396,26.65728627
3186.6,14.64675088,9.10535531,34.53456464,26.71210586
3186.8,14.25836375,8.93621444,34.74182287,26.73927093
3187.0,13.72237016,8.74919945,34.8221859,26.72829404
3187.2,13.13166224,8.57067841,34.77990793,26.69232758
3187.4,12.6063142,8.42386945,34.72580373,26.6686507
3187.6,12.26583304,8.31240752,34.72975465,26.69679896
3187.8,12.21421559,8.21765837,34.75897541,26.79011624
3188.0,12.51120171,8.09936973,34.75420564,26.92006138
3188.2,13.14299002,7.91345302,34.72466782,27.03123755
3188.4,14.02634949,7.65094887,34.73365578,27.08136102
3188.6,15.04007247,7.36041145,34.79374626,27.0722461
3188.8,16.05202739,7.11278259,34.81855141,27.04186481
3189.0,16.94067527,6.93773844,34.71453556,27.03297753
3189.2,17.63090803,6.80556923,34.51891273,27.06812026
3189.4,18.13568451,6.67270064,34.40894621,27.14339266
3189.6,18.55894703,6.53066121,34.54209903,27.22363535
3189.8,19.03668288,6.40206472,34.88927483,27.24557926
3190.0,19.65404572,6.30280363,35.24329092,27.16320317
3190.2,20.39540001,6.2230807,35.39772169,27.01644128
3190.4,21.16070012,6.14542954,35.30702691,26.92802849
3190.6,21.8526246,6.07345682,35.08184069,26.98226889
3190.8,22.4706247,6.0483828,34.86616646,27.09972659
3191.0,23.10595951,6.13360663,34.73953278,27.07669832
3191.2,23.81250634,6.36442877,34.71167963,26.7851442
3191.4,24.51663363,6.70899624,34.75175141,26.3182625
3191.6,25.12594002,7.09384457,34.80032208,25.91000012
3191.8,25.73846211,7.47959268,34.77971852,25.71542189
3192.0,26.62597408,7.89259345,34.63591536,25.69579898
3192.2,27.89637345,8.36536622,34.38600337,25.71290737
3192.4,29.20693853,8.87339346,34.11018819,25.69229835
3192.6,29.95683915,9.36446432,33.88895563,25.66914888
3192.8,29.85369694,9.83422824,33.73908725,25.70312275
3193.0,29.23807982,10.32485285,33.60617671,25.79345048
3193.2,28.76073831,10.84795197,33.41881011,25.88551167
3193.4,28.73304727,11.37037225,33.15154929,25.93207622
3193.6,28.85385305,11.90763268,32.84679881,25.92676405
3193.8,28.57583573,12.57249145,32.57941462,25.89276823
3194.0,27.67965393,13.45401825,32.39352353,25.86019005
3194.2,26.46662418,14.45727916,32.2623847,25.85295068
3194.4,25.4589913,15.33759441,32.11147625,25.87994459
3194.6,24.97599378,15.92888176,31.88705817,25.92986914
3194.8,24.974894,16.29290895,31.61022196,25.97354023
3195.0,25.19841695,16.60170577,31.36341914,25.98373908
3195.2,25.42447806,16.90888645,31.22304791,25.95694701
3195.4,25.60254195,17.09393861,31.2007486,25.91759265
3195.6,25.82773854,17.03116757,31.24334781,25.9006058
3195.8,26.20221539,16.75809963,31.27850579,25.92579367
3196.0,26.68910614,16.45235609,31.2652947,25.98362782
3196.2,27.07019395,16.26919602,31.21934864,26.04241068
3196.4,27.06720025,16.23206141,31.19896451,26.06966498
3196.6,26.5626384,16.26386306,31.25837795,26.05287521
3196.8,25.73946695,16.28550928,31.40169266,26.00633782
3197.0,24.98432675,16.27829719,31.57713768,25.95965895
3197.2,24.62132436,16.27399699,31.72413196,25.93723282
3197.4,24.70675257,16.31263145,31.8216093,25.94529445
3197.6,25.06607406,16.40927243,31.88815936,25.97590841
3197.8,25.51223733,16.54553941,31.94765409,26.01870073
3198.0,25.99522157,16.68759704,32.01279451,26.06491537
3198.2,26.54165723,16.81281795,32.10094004,26.10210451
3198.4,27.09741939,16.92892466,32.23684548,26.1133769
3198.6,27.49197544,17.06599096,32.42067393,26.08809626
3198.8,27.56491856,17.24044549,32.60655853,26.03423366
3199.0,27.28476544,17.4220987,32.73600227,25.97567781
3199.2,26.74074576,17.5396376,32.78868344,25.93478185
3199.4,26.07244231,17.53287478,32.78650034,25.91721603
3199.6,25.45499944,17.41330493,32.75571684,25.91339051
3199.8,25.08389176,17.26559749,32.71429773,25.91401188
3200.0,25.06170967,17.17935181,32.69809594,25.92331432
3200.2,25.26441377,17.17286461,32.76176897,25.95481491
3200.4,25.41274291,17.18994176,32.92195831,26.0111412
3200.6,25.35149887,17.16410319,33.11221487,26.06840987
3200.8,25.21207084,17.07088172,33.23313041,26.0871108
3201.0,25.18468836,16.91663697,33.25832375,26.04613213
3201.2,25.13777662,16.70509632,33.27193149,25.96727734
3201.4,24.60424712,16.4399476,33.37865793,25.90072118
3201.6,23.26876089,16.13936569,33.58283111,25.88232567
3201.8,21.42988473,15.80528544,33.77455571,25.90571037
3202.0,19.85289993,15.37883564,33.83612429,25.93622669
3202.2,19.10976538,14.77472647,33.75066816,25.94769495
3202.4,19.11469522,13.99870631,33.5951646,25.94182292
3202.6,19.32491126,13.20963437,33.4407584,25.93672338
3202.8,19.34648495,12.6081422,33.28166046,25.94715628
3203.0,19.2683796,12.24761912,33.06485063,25.9771643
3203.2,19.42149758,11.98975249,32.7689797,26.02334581
3203.4,19.91393369,11.67118371,32.43322973,26.07205415
3203.6,20.4618016,11.29761386,32.11327933,26.09385452
3203.8,20.65564495,11.04002543,31.8322761,26.05379396
3204.0,20.32284355,11.04696037,31.58686167,25.94124111
3204.2,19.60189319,11.29222216,31.38455066,25.7929787
3204.4,18.72101881,11.61170122,31.25170782,25.68033311
3204.6,17.80785832,11.86451724,31.20426275,25.66095068
3204.8,16.95545653,12.0360555,31.22215386,25.73665821
3205.0,16.38418026,12.19624247,31.26105247,25.8575063
3205.2,16.40217532,12.38438712,31.27917703,25.97169966
3205.4,17.09968025,12.53493241,31.25682003,26.07476115
3205.6,18.12208865,12.51014034,31.21101962,26.20749818
3205.8,18.83228938,12.20302355,31.19665812,26.40061011
3206.0,18.75941717,11.62814775,31.2688943,26.61883218
3206.2,17.92378474,10.9282547,31.42298523,26.76608821
3206.4,16.75537556,10.28812522,31.58632502,26.75448603
3206.6,15.7402256,9.82087387,31.69553895,26.57400281
3206.8,15.13696896,9.51796574,31.77671336,26.30010118
3207.0,14.95894111,9.30756571,31.91174731,26.03933639
3207.2,15.13484999,9.16383555,32.11392972,25.87111175
3207.4,15.65493642,9.15433393,32.27572154,25.82764923
3207.6,16.57020975,9.37076352,32.27328228,25.90040475
3207.8,17.87411088,9.80943952,32.10911497,26.0432373
3208.0,19.39721455,10.33532739,31.90998007,26.1774181
3208.2,20.84367328,10.78327744,31.78154389,26.22561935
3208.4,21.96617516,11.09659508,31.70287952,26.1655322
3208.6,22.72256002,11.35966061,31.58501169,26.05003796
3208.8,23.25664639,11.69127024,31.40799537,25.96464541
3209.0,23.71354998,12.11211899,31.2673883,25.95969259
3209.2,24.06471699,12.52712941,31.29048795,26.02504207
3209.4,24.11839875,12.82527945,31.52550463,26.11891278
3209.6,23.71049677,12.98001421,31.90978005,26.20417763
3209.8,22.88579728,13.04649318,32.31683874,26.25748378
3210.0,21.88566761,13.07479152,32.62502344,26.26684806
3210.2,20.95988584,13.0522657,32.77315515,26.23833147
3210.4,20.18152683,12.93563437,32.7842841,26.19817875
3210.6,19.45060639,12.72264707,32.74463541,26.16754006
3210.8,18.68265806,12.47140495,32.7355869,26.13263595
3211.0,17.96184982,12.2432472,32.76517526,26.05502084
3211.2,17.49124586,12.04347024,32.76490131,25.92074072
3211.4,17.38710441,11.83386543,32.65423094,25.77029573
3211.6,17.53855166,11.59945502,32.41370508,25.66705355
3211.8,17.67698474,11.37983539,32.10637323,25.63853593
3212.0,17.55900377,11.21957377,31.83877225,25.65690009
3212.2,17.09536818,11.10579939,31.70080259,25.67563834
3212.4,16.36474458,10.98019468,31.72494513,25.67433476
3212.6,15.5709937,10.81370168,31.87880461,25.66367218
3212.8,14.97162122,10.63955639,32.08853067,25.65924999
3213.0,14.76655119,10.49573056,32.27963515,25.66269261
3213.2,14.98438544,10.36010808,32.42148229,25.66654324
3213.4,15.46127421,10.1756866,32.54682225,25.66671455
3213.6,15.94866889,9.93341753,32.71769633,25.66505223
3213.8,16.25225474,9.69422623,32.94993596,25.66429986
3214.0,16.27819637,9.51406189,33.16561907,25.66471426
3214.2,15.9883044,9.37290083,33.24216177,25.66524979
3214.4,15.36512862,9.20290226,33.12796326,25.66548625
3214.6,14.47625474,8.97694076,32.90810031,25.66552901
3214.8,13.56365044,8.7435041,32.73814716,25.66552901
3215.0,13.00418144,8.57106426,32.70207921,25.66552901
3215.2,13.09526623,8.47208257,32.74882775,25.66552901
3215.4,13.81577285,8.38791626,32.77072882,25.66552901
3215.6,14.81674984,8.27797529,32.73429808,25.66552901
3215.8,15.721293,8.20086556,32.72284309,25.66552901
3216.0,16.46779676,8.27945193,32.85748327,25.66552901
3216.2,17.33964906,8.53366985,33.18352519,25.66552901
3216.4,18.62852611,8.78360035,33.61946364,25.66552901
3216.6,20.26915616,8.83573736,33.99766676,25.66552901
3216.8,21.8300012,8.79352864,34.1684671,25.66552901
3217.0,22.85026267,9.03532504,34.09998013,25.66552901
3217.2,23.16936446,9.71841716,33.90248659,25.66552901
3217.4,22.96967581,10.35747376,33.74409138,25.66552901
3217.6,22.5923755,10.12248743,33.71516762,25.66552901
3217.8,22.34192688,8.69051527,33.76456177,25.66552901
3218.0,22.3980502,6.69897499,33.76430484,25.66552901
3218.2,22.82137904,5.22165469,33.63606704,25.66552901
3218.4,23.58359786,4.81378212,33.41812182,25.66552901
3218.6,24.57456818,5.15648022,33.22508022,25.66547405
3218.8,25.42681796,5.58023515,33.15646424,25.66524947
3219.0,26.24761675,5.74834898,33.23761417,25.66495527
3219.2,26.69428471,5.7769915,33.41953359,25.66497303
3219.4,26.28460181,5.87127842,33.61702709,25.66561922
3219.6,25.3189506,6.0480469,33.7520303,25.66608175
3219.8,24.63007952,6.20621157,33.79229527,25.66484897
3220.0,24.49767257,6.29899818,33.76400095,25.6625351
3220.2,24.5407612,6.36115959,33.72963221,25.6627205
3220.4,24.65484454,6.44183885,33.73569478,25.66740396
3220.6,25.23595602,6.58058658,33.77228376,25.67112608
3220.8,26.33573043,6.81147719,33.78691064,25.66512133
3221.0,27.30772704,7.12583131,33.73807952,25.6524365
3221.2,27.55854745,7.45387297,33.62224602,25.65405687
3221.4,27.17419442,7.71516883,33.44514796,25.69122034
3221.6,26.62557291,7.90786835,33.18858562,25.75918183
3221.8,26.28249101,8.10722604,32.8343743,25.82942625
3222.0,26.3418355,8.37351948,32.42170545,25.88424747
3222.2,26.99647323,8.68596341,32.04938164,25.93963131
3222.4,27.87045982,8.97823237,31.79737406,26.0205453
3222.6,28.50969768,9.21534702,31.65655623,26.11655499
3222.8,28.60824811,9.41330221,31.55416427,26.18334715
3223.0,28.19344974,9.59717541,31.438683,26.19992296
3223.2,27.62207144,9.77659188,31.31513001,26.20901115
3223.4,27.37161737,9.97590259,31.19970883,26.27334222
3223.6,27.73542688,10.24765128,31.07490271,26.38604498
3223.8,28.61429467,10.62670232,30.918539,26.4455993
3224.0,29.56214008,11.07708006,30.76013482,26.34572008
3224.2,30.08333279,11.51494782,30.67580435,26.09684189
3224.4,29.95719895,11.89129704,30.72136824,25.84425382
3224.6,29.32319882,12.2234082,30.88631188,25.74975064
3224.8,28.48277219,12.5389628,31.10335878,25.84787008
3225.0,27.66035842,12.81250432,31.28395755,26.01931593
3225.2,26.94640753,12.98249663,31.34476083,26.10436766
3225.4,26.39776029,13.02724395,31.25112364,26.04096347
3225.6,26.10182968,12.99606547,31.05805246,25.89765232
3225.8,26.12887754,12.96296293,30.88596621,25.78733501
3226.0,26.47097626,12.96270397,30.80973572,25.76305703
3226.2,27.06712898,12.97951164,30.76750326,25.79210915
3226.4,27.83600508,12.98734648,30.61021653,25.80889402
3226.6,28.63065806,12.9819592,30.26018174,25.7755666
3226.8,29.18366559,12.97475663,29.79836051,25.69717814
3227.0,29.19648946,12.97376945,29.37923292,25.60191255
3227.2,28.55995907,12.97636103,29.07515096,25.51962917
3227.4,27.48849923,12.9773272,28.83764771,25.47220419
3227.6,26.40452866,12.97637807,28.60332407,25.46734791
3227.8,25.67750065,12.97508003,28.38925934,25.49615921
3228.0,25.45419669,12.97468354,28.25643315,25.54010941
3228.2,25.68520532,12.97468354,28.2150433,25.58303802
3228.4,26.25007738,12.97468354,28.21344999,25.61634316
3228.6,27.02828406,12.97428706,28.21890337,25.63714584
3228.8,27.86280714,12.97298902,28.26541467,25.6506883
3229.0,28.50339003,12.97243637,28.3964793,25.67375906
3229.2,28.66049049,12.97470058,28.58529801,25.72524537
3229.4,28.19751888,12.97824129,28.7423973,25.80403524
3229.6,27.312623,12.97668443,28.80133724,25.87787487
3229.8,26.48855135,12.96739536,28.77580223,25.90042073
3230.0,26.16428327,12.96095182,28.73135964,25.84211314
3230.2,26.40058465,12.97261972,28.71939899,25.70752812
3230.4,26.87888333,12.9954059,28.74514319,25.53003698
3230.6,27.27636112,12.99504882,28.77987512,25.35660755
3230.8,27.63236566,12.95126638,28.77253293,25.23396116
3231.0,28.28654273,12.90882952,28.66106325,25.19494817
3231.2,29.41769426,12.96399013,28.4109766,25.24447575
3231.4,30.68289057,13.16699208,28.0761597,25.3534238
3231.6,31.39266706,13.43974985,27.80488687,25.47087947
3231.8,31.1102934,13.62281238,27.73916548,25.55050524
3232.0,30.10004895,13.63255298,27.88645879,25.57579253
3232.2,29.16893539,13.56161698,28.10529206,25.56724662
3232.4,29.00319755,13.59231455,28.2392382,25.56522006
3232.6,29.59619872,13.79972012,28.26229226,25.59865034
3232.8,30.2913899,14.06858011,28.27681369,25.66183522
3233.0,30.40727264,14.2255354,28.38010073,25.72028519
3233.2,29.8553198,14.2388118,28.56154766,25.74196013
3233.4,29.17151936,14.2528336,28.73355923,25.72419334
3233.6,28.95900258,14.41244959,28.82525357,25.68830598
3233.8,29.32920586,14.68485028,28.82028655,25.65204753
3234.0,29.88296247,14.89069899,28.72868276,25.61248132
3234.2,30.17540605,14.91290046,28.57020859,25.55866241
3234.4,30.1153056,14.838117,28.39326993,25.49796837
3234.6,29.91498584,14.86102728,28.26688241,25.46290322
3234.8,29.76365411,15.06404209,28.22373525,25.48632083
3235.0,29.65853969,15.33121206,28.22876155,25.5671896
3235.2,29.54296899,15.49223021,28.23114118,25.6617288
3235.4,29.48726656,15.51862875,28.23217324,25.71408521
3235.6,29.64019805,15.54151034,28.27769336,25.70049447
3235.8,30.01920927,15.68502663,28.38883118,25.64614657
3236.0,30.4005881,15.92422007,28.5390075,25.59948886
3236.2,30.43877041,16.12750741,28.7101077,25.59075005
3236.4,29.90014427,16.21012487,28.93334551,25.61398121
3236.6,28.81977199,16.19821395,29.24254803,25.64277575
3236.8,27.49299806,16.14065011,29.59957324,25.65670498
3237.0,26.33129166,16.00677794,29.90862564,25.65460131
3237.2,25.65205235,15.72327118,30.1155454,25.65169985
3237.4,25.52470245,15.29768976,30.26316413,25.66861693
3237.6,25.78783672,14.848826,30.42787417,25.71675482
3237.8,26.21920086,14.48973647,30.61479932,25.7835156
3238.0,26.67834728,14.21776968,30.74938326,25.82968301
3238.2,27.07746843,13.9615773,30.77892788,25.81452571
3238.4,27.27946907,13.72717029,30.74895368,25.73709654
3238.6,27.13280005,13.63285885,30.75099419,25.65554506
3238.8,26.64757088,13.7673632,30.79879186,25.65274919
3239.0,26.07069851,14.04311347,30.7899434,25.76371575
3239.2,25.69104221,14.24890854,30.60957758,25.92771549
3239.4,25.54501643,14.27039737,30.26644686,26.02488917
3239.6,25.33123309,14.21856399,29.90174984,25.98017941
3239.8,24.64224898,14.3011522,29.64874755,25.84071741
3240.0,23.3054371,14.56977476,29.49970055,25.74097027
3240.2,21.55000742,14.84263873,29.33429589,25.77564762
3240.4,19.88060483,14.8965561,29.08145588,25.90371895
3240.6,18.746729,14.7041166,28.82923697,25.98637179
3240.8,18.23318676,14.44551557,28.74188427,25.92633596
3241.0,18.01482281,14.29079487,28.87378017,25.76888049
3241.2,17.64733228,14.21603142,29.09741368,25.66265691
3241.4,16.96214863,14.05198533,29.2364106,25.72430544
3241.6,16.18094696,13.69019582,29.25200041,25.940054
